x,y,service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,case_record_type,service_name,service_name_detail,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,iamfloc,floc,public_description,ObjectId
-117.1262089,32.75765888,4778888,4776768,,2024/06/03 02:31:00+00,10,Neighborhood Policing,Encampment,,2024/06/12,Closed,32.75765888,-117.1262089,4405?4441 Boundary St,92116,3,28,North Park,,Mobile,,,,Active hub for drug and illicit activity. 15+ people. Not safe.,27053
-117.2434939,32.80510992,4774491,,,2024/05/30 22:00:00+00,53,Neighborhood Policing,Encampment,,2024/07/22,Closed,32.80510992,-117.2434939,1543 Law St,92109,1,27,Pacific Beach,,Mobile,,,,Occupied van parked several days in neighborhood,27054
-117.1523659,32.71470301,4778895,4773172,,2024/06/03 02:54:00+00,4,Neighborhood Policing,Encampment,,2024/06/06,Closed,32.71470301,-117.1523659,1351 E St,92101,3,4,Downtown,,Mobile,,,,Homeless encampment directly next to urban discovery school,27055
-117.1522941,32.71463413,4778899,4773172,,2024/06/03 02:57:00+00,4,Neighborhood Policing,Encampment,,2024/06/06,Closed,32.71463413,-117.1522941,"1365 E ST, San Diego, CA 92101, USA",92101,3,4,Downtown,,Mobile,,,,Homeless encampment next to urban discovery school,27056
-117.1555358,32.71734887,4778904,4769308,,2024/06/03 03:06:00+00,9,Neighborhood Policing,Encampment,,2024/06/11,Closed,32.71734887,-117.1555358,"1155 10TH AV, San Diego, CA 92101, USA",92101,3,4,Downtown,,Mobile,,,,"Ambassador Williams, Requesting assistance in immediate removal of tents. Multiple individuals, drug use, impeding on sidewalk. Thank you!!!!?.",27057
-117.043919,32.68552022,4778906,,,2024/06/03 03:19:00+00,30,Neighborhood Policing,Encampment,,2024/07/02,Closed,32.68552022,-117.043919,2182 Knott St,92139,4,44,Skyline-Paradise Hills,,Mobile,,,,A huge camper has been parked on the side of the street for about 3-4 weeks now. There are people living in it. California license plate is 3SVV961 and the camper has a big logo in the rear that reads Pace Arrow.,27058
-117.2312375,32.74540849,4778917,,,2024/06/03 03:33:00+00,17,Neighborhood Policing,Encampment,,2024/06/19,Closed,32.74540849,-117.2312375,2336?2398 Famosa Blvd,92107,2,30,Peninsula,,Mobile,,,,The usual suspects are back this year after school is out for the summer. These are the same vehicles with the same people illegally living in them with visitors. Please get them to move out so we can safely use the street.,27059
-117.1505288,32.71344,4778924,4771488,,2024/06/03 03:45:00+00,7,Neighborhood Policing,Encampment,,2024/06/09,Closed,32.71344,-117.1505288,750 15th St,92101,3,4,Downtown,,Mobile,,,,This is my third or 4th GID for the same individual . This individual has been here for over a month in this exact spot with trash all around her. She does engage in illegal drug activities also,27060
-117.1520187,32.71063,4778930,,,2024/06/03 03:59:00+00,9,Neighborhood Policing,Encampment,,2024/06/11,Closed,32.71063,-117.1520187,528 14th St,92101,3,4,Downtown,,Mobile,,,,Camping individual comes here every night,27061
-117.2515148,32.75264293,4778932,,,2024/06/03 04:03:00+00,45,Neighborhood Policing,Encampment,,2024/07/17,Closed,32.75264293,-117.2515148,2100?2160 Spray St,92107,2,23,Ocean Beach,,Mobile,,,,72 hour parking violation,27062
-117.2294416,32.74724306,4776026,,,2024/05/31 19:23:00+00,1,Neighborhood Policing,Encampment,,2024/06/01,Closed,32.74724306,-117.2294416,4095 Valeta Street,92107,2,30,Peninsula,,Mobile,,,,"Please keep our kids safe and get rid of this guy! He's on the corner of valeta on famosa now, with all this crap spread out.  Hundreds of kids have to walk by this guy! Enough! He's been here for months now, right next to our kids! All day at a school! Not okay!",27063
-117.1514163,32.7084902,4778938,4773192,,2024/06/03 04:22:00+00,8,ESD Complaint/Report,Encampment,,2024/06/10,Closed,32.7084902,-117.1514163,1402 K St,92101,3,4,Downtown,,Mobile,,,,Camping everyday and night,27064
-117.1558917,32.71995762,4778939,,,2024/06/03 04:42:00+00,18,Neighborhood Policing,Encampment,,2024/06/20,Closed,32.71995762,-117.1558917,934?998 Ash St,92101,3,4,Downtown,,Mobile,,,,"Encampment in front of San Diego Downtown lodge and Ash street, they set up fire at night, staying on ramp which is hazard and very dangerous",27065
-117.1561096,32.71774381,4777746,,,2024/06/02 00:05:00+00,17,Neighborhood Policing,Encampment,,2024/06/18,Closed,32.71774381,-117.1561096,925 B St,92101,3,4,Downtown,,Mobile,,,,"Ambassador Williams, requesting assistance in removal of individuals. Multiple tents made contact with individuals few individuals refuse to relocate. Other tents abandoned. Thank you!!!?.",27066
-117.1262477,32.7575208,4778941,4776768,,2024/06/03 05:06:00+00,10,Neighborhood Policing,Encampment,,2024/06/12,Closed,32.7575208,-117.1262477,4405?4441 Boundary St,92116,3,28,North Park,,Mobile,,,,"Camp keeps growing, again. 15+ people present with 15+ dismantled bikes. Unsafe and unsanitary.",27067
-117.0601398,32.68920585,4778942,,,2024/06/03 05:16:00+00,17,Neighborhood Policing,Encampment,,2024/06/19,Closed,32.68920585,-117.0601398,6239?6367 Paradise Valley Rd,92139,4,44,Skyline-Paradise Hills,,Mobile,,,,Homeless living out of car,27068
-117.1681913,32.72105949,4778945,,,2024/06/03 05:22:00+00,5,Neighborhood Policing,Encampment,,2024/06/07,Closed,32.72105949,-117.1681913,1501 India St,92101,3,4,Downtown,,Mobile,,,,"Homeless person is on India Street and Beech Street in trash can on Sunday, May 2,2024 at 10:00pm going through trash cans.",27069
-117.1681797,32.72162196,4778949,,,2024/06/03 05:27:00+00,5,Neighborhood Policing,Encampment,,2024/06/07,Closed,32.72162196,-117.1681797,1553 India St,92101,3,4,Downtown,,Mobile,,,,"Homeless person sleeping at Bluza Boutique on India Street and destroying property and turning over plants on Sunday, June 2,2024 at 10:26pm",27070
-117.1781707,32.74694994,4778955,,,2024/06/03 05:48:00+00,67,Neighborhood Policing,Encampment,,2024/08/08,Closed,32.74694994,-117.1781707,1638 Sutter St,92103,3,42,Uptown,,Mobile,,,,Homeless encampment with a fire in the canyon,27071
-117.2148121,32.757923,4778957,4766041,,2024/06/03 05:52:00+00,4,Neighborhood Policing,Encampment,,2024/06/06,Closed,32.757923,-117.2148121,"3700 Hancock St, San Diego, CA 92110, USA",92110,2,14,Midway-Pacific Highway,,Web,,,,"Homeless streetside campground a mile long. Come one cime all park your wrecked vehicle behind the Sports Arena and start an illegal autoshop. Dint work jilust drink alcohol and use some illegal drugs. Join the road side daily parties. No trash cans or bathrooms, no problem just litter, urinate and defacate in the bushes. Dont worry about indecency, juat expose yourselves. Elderly living nearby afraid to leave their apartments. Things are getting worse and more dangerous. Homeless problem behind Sports Arena  living in trucks, vans, busses, cars and tents. This is disgusting. Clean this craziness up. Send these alcoholics and addicts to rehab and the shelters. This is a disgrace!",27072
-117.1199558,32.7054176,4778958,,,2024/06/03 05:53:00+00,23,ESD Complaint/Report,Encampment,,2024/06/25,Referred,32.7054176,-117.1199558,"12 S Francis St, San Diego, CA 92113, USA",92113,9,37,Southeastern San Diego,,Web,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,,,behind our house its the same people that where camping in th front they dont let us sleep fighting every night,27073
-117.048767,32.68674901,4778960,4778961,,2024/06/03 06:06:00+00,9,ESD Complaint/Report,Encampment,,2024/06/11,Closed,32.68674901,-117.048767,6845 Potomac St,92139,4,44,Skyline-Paradise Hills,,Mobile,,,,Living out of a suv with trash accumulation surrounding it,27074
-117.0489036,32.68651645,4778961,,,2024/06/03 06:09:00+00,9,ESD Complaint/Report,Encampment,,2024/06/11,Closed,32.68651645,-117.0489036,6683?6817 Potomac St,92139,4,44,Skyline-Paradise Hills,,Mobile,,,,Red suv with people living for months on Potomac street.  Trash growing.  Kids and elderly walk this street daily. No enforcement from months ago. Please clean up our sidewalks.,27075
-117.1561025,32.71773739,4778972,,,2024/06/03 10:40:00+00,15,Neighborhood Policing,Encampment,,2024/06/18,Closed,32.71773739,-117.1561025,925 B St,92101,3,4,Downtown,,Mobile,,,,Encampments,27076
-117.1562092,32.71686308,4778989,4768381,,2024/06/03 12:57:00+00,3,Neighborhood Policing,Encampment,,2024/06/06,Closed,32.71686308,-117.1562092,940 C St,92101,3,4,Downtown,,Mobile,,,,Small but growing encampment on C street between 9th and 10th northside. Drug area for drug use and sales,27077
-117.1261357,32.79572207,4778990,,,2024/06/03 13:06:00+00,0,Neighborhood Policing,Encampment,,2024/06/03,Closed,32.79572207,-117.1261357,9300?9398 Irvington Ave,92123,7,35,Serra Mesa,,Mobile,,,,Rv parked on street living in it,27078
-117.1656796,32.7197024,4778991,4768972,,2024/06/03 13:10:00+00,9,Neighborhood Policing,Encampment,,2024/06/12,Closed,32.7197024,-117.1656796,345 W Ash St,92101,3,4,Downtown,,Mobile,,,,Encampment,27079
-117.1650573,32.71021394,4778992,4769748,,2024/06/03 13:13:00+00,4,Neighborhood Policing,Encampment,,2024/06/07,Closed,32.71021394,-117.1650573,490 Front St,92101,3,4,Downtown,CHILDRENS MUSEUM MP,Mobile,,,,Homeless camped out all around Children?s Park,27080
-117.2043031,32.7559865,4776903,,,2024/06/01 11:46:00+00,3,Neighborhood Policing,Encampment,,2024/06/04,Referred,32.7559865,-117.2043031,"3603 Camino del Rio W, San Diego, CA 92106, USA",92110,2,14,Midway-Pacific Highway,,Web,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,,,in the fields by the area near highway by the store (the onramp onto freeway actually) are several tents. please send aid to them?,27081
-117.1664002,32.71931653,4778994,4773383,,2024/06/03 13:14:00+00,16,Neighborhood Policing,Encampment,,2024/06/19,Closed,32.71931653,-117.1664002,345 W Ash St,92101,3,4,Downtown,,Mobile,,,,Encampment,27082
-117.0400818,32.80183136,4779003,4769905,,2024/06/03 13:27:00+00,9,Neighborhood Policing,Encampment,,2024/06/12,Closed,32.80183136,-117.0400818,6884 Golfcrest Dr,92119,7,20,Navajo,,Mobile,,,,Still here. There is also an SUV next to the camper that?s moved in now.,27083
-117.2503826,32.75477467,4779018,4752975,,2024/06/03 13:49:00+00,8,Parks & Recreation,Encampment,,2024/06/11,Closed,32.75477467,-117.2503826,5156w West Point Loma Boulevard,92109,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,,,Illegal Beach Camping - multiple reports,27084
-117.2501265,32.75531125,4779019,4773399,,2024/06/03 13:49:00+00,1,ESD Complaint/Report,Encampment,,2024/06/04,Closed,32.75531125,-117.2501265,"5158 Point Loma Blvd, San Diego, CA 92107",92107,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,,,Illegal Beach Camping - multiple reports,27085
-117.133974,32.75646378,4779034,,,2024/06/03 14:00:00+00,9,Neighborhood Policing,Encampment,,2024/06/12,Closed,32.75646378,-117.133974,4354 Idaho St,92104,3,28,North Park,,Mobile,,,,"I have kids about to go to school we are a BLOCK from an elementary school. This is dangerously-open air fent or crack, public nudity and excrement-where is the enforcement ban Gloria lauded himself for????",27086
-117.2450356,32.75082495,4779046,,,2024/06/03 14:08:00+00,5,Neighborhood Policing,Encampment,,2024/06/08,Closed,32.75082495,-117.2450356,2186 Cable St,92107,2,23,Ocean Beach,,Mobile,,,,homeless,27087
-117.2525127,32.75087871,4779047,,,2024/06/03 14:09:00+00,14,Neighborhood Policing,Encampment,,2024/06/17,Closed,32.75087871,-117.2525127,Ocean Beach,92107,2,23,Ocean Beach,,Mobile,,,,Camping all over Ocean Beach. Drugs being done in the open. Used needles being left in sand,27088
-117.2452391,32.75050922,4779051,,,2024/06/03 14:10:00+00,5,Neighborhood Policing,Encampment,,2024/06/08,Closed,32.75050922,-117.2452391,2175 Cable St,92107,2,23,Ocean Beach,,Mobile,,,,homeless,27089
-117.1240191,32.75571093,4779062,,,2024/06/03 14:16:00+00,54,Neighborhood Policing,Encampment,,2024/07/27,Closed,32.75571093,-117.1240191,4311 Bancroft St,92104,9,59,Mid-City:Normal Heights,,Mobile,,,,"Homeless encampment, human waste",27090
-117.1258205,32.75586255,4779068,,,2024/06/03 14:18:00+00,1,Neighborhood Policing,Encampment,,2024/06/04,Referred,32.75586255,-117.1258205,4257?4261 Boundary St,92104,3,28,North Park,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,,,"Homeless encampment, human waste",27091
-117.2517448,32.79752752,4779078,,,2024/06/03 14:21:00+00,39,Neighborhood Policing,Encampment,,2024/07/12,Closed,32.79752752,-117.2517448,Garnet Av & Cass St,92109,1,27,Pacific Beach,,Mobile,,,,Homeless encampment in front of Wells Fargo continue lean on for over 2 months,27092
-117.0788143,32.81855108,4779079,4772135,,2024/06/03 14:21:00+00,36,Neighborhood Policing,Encampment,,2024/07/09,Closed,32.81855108,-117.0788143,11605 Cebada Ct,92124,7,47,Tierrasanta,,Mobile,,,,"Person living in motorhome for over three months. Multiple animals (German Shepard, Cocktiel Birds, three cats) They leave the step down impeding the sidewalk.  She will move the motorhome only after parking enforcement stops by but comes back the next day.  They also have a gray CRV that has out of state (out of date) plates.",27093
-117.2506079,32.79435632,4779083,4773339,,2024/06/03 14:22:00+00,21,ESD Complaint/Report,Encampment,,2024/06/24,Closed,32.79435632,-117.2506079,4321 Cass Street,92109,1,27,Pacific Beach,,Mobile,,,,9 homeless encampments at the Pacific Beach Library. Has been going on for over 6 months,27094
-117.2377089,32.74817985,4779089,,,2024/06/03 14:24:00+00,41,Neighborhood Policing,Encampment,,2024/07/14,Closed,32.74817985,-117.2377089,4511 Greene St,92107,2,30,Peninsula,,Mobile,,,,Another occupied sleeper van on residential street. They are emptying tanks on street!,27095
-117.1028031,32.74864043,4779091,4776972,,2024/06/03 14:27:00+00,1,Neighborhood Policing,Encampment,,2024/06/04,Closed,32.74864043,-117.1028031,3843 Van Dyke Ave,92105,9,56,Mid-City:City Heights,,Mobile,,,,Bums set up camp behind my garage,27096
-117.1479609,32.71356062,4779095,,,2024/06/03 14:29:00+00,2,Neighborhood Policing,Encampment,,2024/06/05,Referred,32.71356062,-117.1479609,765 17th St,92101,3,4,Downtown,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,,,Homeless camp & trash!,27097
-117.062885,32.76389408,4779121,,,2024/06/03 14:41:00+00,1,Neighborhood Policing,Encampment,,2024/06/04,Closed,32.76389408,-117.062885,6302 El Cajon Blvd,92115,9,38,College Area,,Mobile,,,,Homeless camp,27098
-117.0638381,32.76316526,4779122,,,2024/06/03 14:42:00+00,1,Neighborhood Policing,Encampment,,2024/06/04,Closed,32.76316526,-117.0638381,6215 El Cajon Blvd,92115,9,57,Mid-City:Eastern Area,,Mobile,,,,Homeless camp,27099
-117.2519017,32.75052401,4779125,4756334,,2024/06/03 14:43:00+00,24,ESD Complaint/Report,Encampment,,2024/06/27,Closed,32.75052401,-117.2519017,"5147 Cape May Ave, San Diego, CA 92107",92107,2,23,Ocean Beach,SARATOGA  NP,Web,,,,There are people here every day on the sidewalks with their encampment. It?s the entry point to the beach and it?s obnoxious and disruptive and dirty.,27100
-117.2521894,32.74951896,4779129,,,2024/06/03 14:45:00+00,161,Neighborhood Policing,Encampment,,2024/11/11,Closed,32.74951896,-117.2521894,5115 Saratoga Avenue,92107,2,23,Ocean Beach,SARATOGA  NP,Mobile,,,,Stealing city road signs and encampment more than 8 people. Smoking drugs as well/,27101
-117.1632149,32.72188882,4779142,,,2024/06/03 14:50:00+00,0,ESD Complaint/Report,Encampment,,2024/06/03,Referred,32.72188882,-117.1632149,"1574 2nd Ave, San Diego, CA 92101",92101,3,4,Downtown,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-006770-SO1,SS-006770,EncampmentTrash left everywhere on sidewalk,27102
-117.1269758,32.91413097,4779153,,,2024/06/03 14:53:00+00,46,Neighborhood Policing,Encampment,,2024/07/19,Closed,32.91413097,-117.1269758,200 Westwood Circle,92126,6,15,Mira Mesa,,Mobile,,,,Occupied van and trailer on Rickert road,27103
-117.1270017,32.91494692,4779160,,,2024/06/03 14:55:00+00,64,Neighborhood Policing,Encampment,,2024/08/06,Closed,32.91494692,-117.1270017,195 Westwood Circle,92126,6,15,Mira Mesa,,Mobile,,,,Occupied RV with feces in the street on Rickert road,27104
-117.1535124,32.70810466,4779192,4771181,,2024/06/03 15:08:00+00,7,Neighborhood Policing,Encampment,,2024/06/10,Closed,32.70810466,-117.1535124,1235 K St,92101,3,4,Downtown,,Mobile,,,,"Encampment on K St. between 13th and 14th on the southside. Drug activity, alcohol, and drug sales.",27105
